genre,mID
Mystery,2543336
Thriller,2543336
Action,13694706
Thriller,13694706
Comedy,15205498
Romance,15205498
Comedy,0051406
Fantasy,0051406
Romance,0051406
Comedy,0100129
Fantasy,0100129
Horror,0100129
Sci-Fi,0100129
Action,0443559
Crime,0443559
Drama,0443559
Thriller,0443559
Drama,4257962
Romance,4257962
Crime,0117381
Drama,0117381
Mystery,0117381
Thriller,0117381
Animation,0120794
Adventure,0120794
Drama,0120794
Family,0120794
Fantasy,0120794
Musical,0120794
Animation,4307880
Action,4307880
Adventure,4307880
Family,4307880
Sci-Fi,4307880
Action,0301454
Comedy,0301454
Crime,0301454
Family,0301454
Sci-Fi,0301454
Drama,10937004
History,10937004
Mystery,13174740
Comedy,0096159
Fantasy,0096159
Documentary,1704619
Crime,1704619
Horror,2316204
Sci-Fi,2316204
Thriller,2316204
Comedy,11353050
Family,11353050
Comedy,0065760
Drama,0065760
Sci-Fi,0065760
Action,2545440
Adventure,2545440
Comedy,2545440
Crime,2545440
Family,2545440
Drama,0033627
Thriller,0033627
War,0033627
Comedy,0062190
Family,0062190
Sci-Fi,0062190
Action,1961175
Thriller,1961175
Animation,0442647
Short,0442647
Comedy,0442647
Family,0442647
Horror,2069797
Thriller,2069797
Fantasy,0293019
Romance,0293019
Crime,3460252
Drama,3460252
Mystery,3460252
Thriller,3460252
Western,3460252
Animation,0107692
Action,0107692
Adventure,0107692
Fantasy,0107692
Thriller,0107692
Biography,0441774
Crime,0441774
Drama,0441774
History,0441774
Romance,0441774
Thriller,0441774
Action,0064728
Crime,0064728
Drama,0064728
Thriller,0064728
Action,10449052
Adventure,10449052
Thriller,10449052
Western,10449052
Crime,0090455
Drama,0090455
Mystery,0090455
Animation,14825972
Short,14825972
Romance,14825972
Sport,14825972
Comedy,8820258
Crime,8820258
Mystery,8820258
Animation,2293640
Adventure,2293640
Comedy,2293640
Crime,2293640
Family,2293640
Sci-Fi,2293640
Action,0057076
Adventure,0057076
Thriller,0057076
Crime,11755740
Horror,11755740
Thriller,11755740
Comedy,0112572
Comedy,0053291
Music,0053291
Romance,0053291
Horror,0037549
Thriller,0037549
Comedy,0317303
Family,0317303
Comedy,0120836
Romance,0120836
Horror,1232783
Mystery,1232783
Thriller,14209916
Action,0074899
Drama,0074899
History,0074899
War,0074899
Crime,0109842
Drama,0109842
Thriller,0109842
Comedy,0107091
Drama,0107091
Fantasy,0107091
Romance,0107091
Drama,5301942
Romance,5301942
Sport,5301942
Action,1135081
Adventure,1135081
Drama,1135081
Fantasy,1135081
Mystery,1135081
Animation,0122336
Adventure,0122336
Sci-Fi,0122336
Adventure,0125454
Comedy,0125454
Drama,0125454
Family,0125454
Action,7149916
Crime,7149916
Thriller,7149916
Action,0106922
Thriller,0106922
Action,0115624
Sci-Fi,0115624
Animation,9458372
Drama,9458372
Horror,9458372
Mystery,9458372
Animation,0429589
Adventure,0429589
Comedy,0429589
Family,0429589
Fantasy,0429589
Action,0114069
Drama,0114069
Thriller,0114069
Comedy,0165859
Drama,0165859
Music,0165859
Romance,0165859
Action,0118883
Mystery,0118883
Thriller,0118883
Action,12263384
Thriller,12263384
Comedy,1319722
Drama,1319722
Romance,1319722
Drama,0102713
Romance,0102713
Adventure,0762121
Drama,0762121
Family,0762121
Fantasy,0762121
History,0762121
Romance,0762121
Action,14849728
Adventure,14849728
Sci-Fi,14849728
Action,7682204
Drama,7682204
Sci-Fi,7682204
Biography,0482546
Drama,0482546
Romance,0482546
Comedy,0088128
Romance,0088128
Adventure,0110443
Comedy,0110443
Family,0110443
Drama,9026524
Horror,9026524
Mystery,9026524
Thriller,9026524
Animation,5889204
Action,5889204
Adventure,5889204
Family,5889204
Fantasy,5889204
Horror,0819755
Thriller,0819755
Horror,3068192
Thriller,3068192
Animation,16026746
Action,16026746
Adventure,16026746
Drama,16026746
Fantasy,16026746
Sci-Fi,16026746
Crime,0113451
Drama,0113451
Thriller,0113451
Crime,0037913
Drama,0037913
Film-Noir,0037913
Mystery,0037913
Romance,0037913
Action,0404977
Adventure,0404977
Sci-Fi,0404977
Action,2911674
Crime,2911674
Drama,2911674
Thriller,2911674
Drama,2332623
Fantasy,2332623
Mystery,2332623
Romance,2332623
Sci-Fi,2332623
Thriller,2332623
Action,1142978
Adventure,1142978
Comedy,1142978
Family,1142978
Fantasy,1142978
Sci-Fi,1142978
Thriller,1142978
Animation,0131190
Action,0131190
Adventure,0131190
Drama,0131190
Family,0131190
Fantasy,0131190
Sci-Fi,0131190
Action,2452200
Crime,2452200
Drama,2452200
Thriller,2452200
Comedy,8718158
Romance,8718158
Drama,0070903
Romance,0070903
Drama,14557188
Horror,14557188
Mystery,14557188
Thriller,14557188
Comedy,0112950
Drama,0112950
Music,0112950
Romance,0112950
Drama,0273689
Romance,0273689
Sci-Fi,0273689
Thriller,0273689
Crime,0094291
Drama,0094291
Comedy,0377092
Documentary,9244578
Drama,9244578
History,9244578
War,9244578
Crime,0052571
Drama,0052571
Thriller,0052571
Crime,0069212
Drama,0069212
Mystery,0069212
Thriller,0069212
Drama,0112288
Horror,0112288
Action,8579674
Drama,8579674
War,8579674
Action,18411622
Adventure,18411622
Comedy,18411622
Sci-Fi,18411622
Animation,0314166
Adventure,0314166
Comedy,0314166
Family,0314166
Action,0097004
Short,3731688
Adventure,3731688
Crime,0077248
Drama,0077248
Drama,10657812
History,10657812
Romance,10657812
Sci-Fi,10657812
War,10657812
Drama,0177747
Mystery,0177747
Romance,0177747
Thriller,0177747
Action,9759978
Comedy,9759978
Fantasy,9759978
Drama,6675244
Sci-Fi,6675244
Animation,1043842
Action,1043842
Adventure,1043842
Drama,1043842
Family,1043842
Sci-Fi,1043842
Thriller,1043842
War,1043842
Drama,14298328
Fantasy,14298328
Crime,0089572
Thriller,0089572
Comedy,1912398
Crime,1912398
Drama,1912398
Drama,0077355
Mystery,0077355
Thriller,0077355
Adventure,0067333
Western,0067333
Biography,13507778
Crime,13507778
Drama,13507778
Mystery,13507778
Animation,0102802
Adventure,0102802
Comedy,0102802
Family,0102802
Music,0102802
Comedy,0039337
Fantasy,0039337
Musical,0039337
Romance,0039337
Animation,0166276
Comedy,0166276
Fantasy,0166276
Horror,4167720
Thriller,4167720
Action,0929629
Adventure,0929629
Drama,0929629
Fantasy,0929629
Sci-Fi,0929629
Horror,0088263
Music,0088263
Comedy,0283288
Drama,0283288
Romance,0283288
Action,0098180
Adventure,0098180
Comedy,1692486
Drama,1692486
Thriller,6063050
Musical,0075850
Sci-Fi,0075850
Drama,0365737
Thriller,0365737
Thriller,7317866
Comedy,0151804
Adventure,0055946
Comedy,0055946
Fantasy,0055946
Horror,0055946
Music,0055946
Action,0079946
Adventure,0079946
Sci-Fi,0079946
Comedy,0091541
Animation,3794354
Action,3794354
Adventure,3794354
Comedy,3794354
Family,3794354
Fantasy,3794354
Sci-Fi,3794354
Horror,0094761
Sci-Fi,0094761
Thriller,0094761
Adventure,0056264
Drama,0056264
History,0056264
Romance,0056264
Animation,0070968
Adventure,0070968
Comedy,0070968
Drama,0070968
Family,0070968
Comedy,0386078
Short,0386078
Action,0407304
Adventure,0407304
Sci-Fi,0407304
Horror,0091898
Horror,1273235
Mystery,1273235
Thriller,1273235
Comedy,0385267
Drama,0385267
Romance,0385267
Biography,0974014
Drama,0974014
Romance,0974014
Animation,12291822
Short,12291822
Drama,12291822
Romance,12291822
Action,0094152
Romance,0094152
Sci-Fi,0094152
Thriller,0094152
Comedy,0404364
Drama,0404364
Horror,0404364
Musical,0404364
Drama,2511044
Mystery,2511044
Comedy,2126362
Horror,2126362
Comedy,1532503
Drama,1532503
Romance,1532503
Drama,1840911
Romance,1840911
Drama,0202206
Horror,0202206
Mystery,0202206
Sci-Fi,0202206
Action,5843780
Crime,5843780
Drama,5843780
Mystery,5843780
Thriller,5843780
Drama,2070649
Action,3345472
Drama,3345472
Horror,3345472
Sci-Fi,3345472
Comedy,0091306
Romance,0091306
Thriller,0091306
Comedy,3760922
Romance,3760922
Biography,1780967
Drama,1780967
Thriller,1780967
Action,3282076
Crime,3282076
Thriller,3282076
Drama,0398027
Romance,0398027
Thriller,0398027
Mystery,1918734
Sci-Fi,1918734
Comedy,9526784
Drama,9526784
Mystery,9526784
Action,0326769
Drama,0326769
Action,0071824
Crime,0071824
Drama,0071824
Mystery,0071824
Thriller,0071824
Drama,0805526
Fantasy,0805526
Sport,0805526
Adventure,1446714
Mystery,1446714
Sci-Fi,1446714
Crime,3758852
Drama,3758852
Thriller,3758852
Animation,2362866
Adventure,2362866
Comedy,2362866
Sci-Fi,2362866
Animation,0159567
Action,0159567
Drama,0159567
Fantasy,0159567
Sci-Fi,0159567
War,0159567
Animation,16341212
Comedy,16341212
Comedy,0104376
Mystery,0104376
Comedy,6523526
Horror,0078908
Sci-Fi,0078908
Action,0088936
Crime,0088936
Drama,0088936
Thriller,0088936
Animation,3554046
Adventure,3554046
Comedy,3554046
Family,3554046
Fantasy,3554046
Sci-Fi,3554046
Sport,3554046
Short,9769808
Action,9769808
Sci-Fi,9769808
Drama,8641728
Mystery,8641728
Crime,1625724
Drama,1625724
Animation,0318403
Adventure,0318403
Comedy,0318403
Family,0318403
Musical,0318403
Drama,7798990
Horror,7798990
Crime,0354468
Drama,0354468
Mystery,0354468
Drama,1555093
Horror,1555093
Thriller,1555093
Crime,10375094
Drama,10375094
Thriller,10375094
Comedy,6556576
Horror,6556576
Thriller,6556576
Action,1433108
Crime,1433108
Drama,1433108
Thriller,1433108
Comedy,0048140
Crime,0048140
Musical,0048140
Romance,0048140
Crime,6882202
Drama,6882202
Mystery,6882202
Animation,0879874
Action,0879874
Adventure,0879874
Family,0879874
Fantasy,0879874
Sci-Fi,0879874
Animation,2398241
Adventure,2398241
Comedy,2398241
Family,2398241
Fantasy,2398241
Crime,0091572
Drama,0091572
Mystery,0091572
Action,0117468
Crime,0117468
Drama,0117468
Sci-Fi,0117468
Thriller,0117468
Animation,0114108
Adventure,0114108
Comedy,0114108
Family,0114108
Musical,0114108
Animation,11429386
Short,11429386
Action,11429386
Comedy,11429386
Animation,2388725
Short,2388725
Comedy,2388725
Family,2388725
Romance,2388725
Action,0190865
Adventure,0190865
Drama,0190865
Thriller,0190865
Action,0825283
Adventure,0825283
Comedy,0825283
Fantasy,0825283
Sci-Fi,0825283
Thriller,0825283
Adventure,4051850
Drama,4051850
Family,4051850
Fantasy,4051850
Crime,14773642
Adventure,1316622
Drama,1316622
Mystery,1316622
Thriller,1316622
Comedy,0086200
Crime,0086200
Drama,0086200
Romance,0086200
Action,0834001
Fantasy,0834001
Thriller,0834001
Action,0107286
Crime,0107286
Drama,0107286
Thriller,0107286
Action,0823463
Sci-Fi,0823463
War,0823463
Animation,11425668
Adventure,11425668
Comedy,11425668
Action,6172666
Comedy,6172666
Family,6172666
Drama,0021884
Horror,0021884
Sci-Fi,0021884
Thriller,0021884
Adventure,0066630
Comedy,0066630
Action,1411232
Horror,1411232
Thriller,1411232
Adventure,3391176
Drama,3391176
Fantasy,3391176
Adventure,1014759
Family,1014759
Fantasy,1014759
Mystery,1014759
Action,14838040
Adventure,14838040
Fantasy,14838040
Sci-Fi,14838040
Thriller,5124396
Action,0277434
Drama,0277434
History,0277434
War,0277434
Drama,3184708
Romance,3184708
Adventure,0043265
Drama,0043265
Romance,0043265
War,0043265
Crime,0082402
Drama,0082402
Thriller,0479792
Adventure,0095993
Drama,0095993
Western,0095993
Comedy,0078841
Drama,0078841
Comedy,0809504
Romance,0809504
Horror,0073582
Mystery,0073582
Thriller,0073582
Action,0280486
Comedy,0280486
Thriller,0280486
Animation,0216651
Action,0216651
Drama,0216651
Fantasy,0216651
Horror,0216651
Romance,0216651
Sci-Fi,0216651
Comedy,1912996
Comedy,0084234
Drama,0084234
Romance,0084234
Drama,9143112
Action,0101412
Adventure,0101412
Fantasy,0101412
Sci-Fi,0101412
Action,0411951
Crime,0411951
Drama,0411951
Sci-Fi,0411951
Thriller,0411951
Romance,15978102
Action,8811032
Adventure,8811032
Fantasy,8811032
Romance,8811032
Action,0400156
Drama,0400156
Thriller,0400156
Animation,2381375
Short,2381375
Action,2381375
Horror,2381375
Comedy,0423977
Drama,0423977
Romance,0423977
Fantasy,8487786
Romance,8487786
Adventure,7014356
Family,7014356
Fantasy,7014356
Drama,8914492
Mystery,8914492
Thriller,8914492
Adventure,3972398
Family,3972398
Fantasy,3972398
Musical,3972398
Thriller,15017118
Action,6984230
Adventure,6984230
Thriller,6984230
Biography,2404181
Drama,2404181
Romance,2404181
Action,0480249
Drama,0480249
Sci-Fi,0480249
Thriller,0480249
Horror,2235779
Mystery,2235779
Thriller,2235779
Horror,1083844
Biography,1658801
Drama,1658801
Romance,1658801
Animation,5109280
Action,5109280
Adventure,5109280
Comedy,5109280
Drama,5109280
Family,5109280
Fantasy,5109280
Adventure,0067345
Drama,0067345
Fantasy,0067345
Thriller,0067345
Action,0800320
Adventure,0800320
Fantasy,0800320
Horror,3280916
Comedy,0071381
Drama,0071381
Fantasy,0071381
Mystery,0071381
Documentary,3317522
Horror,3317522
Comedy,1825157
Drama,1825157
Mystery,1825157
Sci-Fi,1825157
Thriller,1825157
Action,11027510
Adventure,11027510
Drama,11027510
Fantasy,11027510
Horror,11027510
Mystery,11027510
Thriller,11027510
Adventure,11199132
Drama,11199132
Horror,11199132
Sci-Fi,11199132
Comedy,14934060
Drama,14934060
Mystery,14934060
Comedy,4651520
Action,9114372
Drama,9114372
Thriller,9114372
Comedy,13066182
Action,1641841
Crime,1641841
Thriller,1641841
Action,0291492
Adventure,0291492
Family,0291492
Fantasy,0291492
Sci-Fi,0291492
Horror,0067950
Action,0473444
Drama,0473444
History,0473444
Romance,0473444
Animation,8114548
Action,8114548
Comedy,8114548
Drama,8114548
Fantasy,8114548
Romance,8114548
Mystery,3089778
Thriller,3089778
Crime,11233960
Drama,11233960
Comedy,0317198
Drama,0317198
Romance,0317198
Animation,1615918
Adventure,1615918
Comedy,1615918
Family,1615918
Fantasy,1615918
Music,1615918
Musical,1615918
Adventure,0116409
Drama,0116409
Thriller,0116409
Horror,0085159
Comedy,0104083
Fantasy,0104083
Horror,0104083
Mystery,0104083
Adventure,0096576
Comedy,0096576
Family,0096576
Mystery,0096576
Action,1478964
Adventure,1478964
Comedy,1478964
Sci-Fi,1478964
Thriller,1478964
Action,10508838
Adventure,10508838
Fantasy,10508838
Comedy,0071550
Drama,0071550
Romance,0071550
Horror,2011276
Mystery,2011276
Sci-Fi,2011276
Thriller,2011276
Horror,10935560
Mystery,10935560
Thriller,10935560
Comedy,0120531
Romance,0120531
Drama,2350496
Romance,2350496
Comedy,1132600
Drama,1132600
Family,1132600
Romance,1132600
Action,3625516
Sci-Fi,3625516
Thriller,3625516
Comedy,9058654
Drama,9058654
Music,9058654
Romance,9058654
Animation,14499632
Short,14499632
Adventure,14499632
Comedy,14499632
Family,14499632
Fantasy,14499632
Comedy,0107985
Family,0107985
Fantasy,0107985
Sport,0107985
Action,10323676
Thriller,10323676
Animation,10622136
Adventure,10622136
Comedy,10622136
Family,10622136
Fantasy,10622136
Horror,10622136
Mystery,10622136
Horror,3016748
Thriller,3016748
Adventure,0777269
Sci-Fi,0777269
Action,0093991
Adventure,0093991
Comedy,0093991
Horror,0093991
Sci-Fi,0093991
Thriller,0093991
Drama,8801708
Fantasy,8801708
Romance,8801708
Drama,11180176
Fantasy,11180176
Romance,11180176
Comedy,15339204
Horror,15339204
Mystery,15339204
Comedy,0093800
Horror,0093800
Drama,4147780
Fantasy,4147780
Horror,4147780
Thriller,4147780
Biography,0096316
Comedy,0096316
Drama,0096316
Crime,3203528
Horror,3203528
Thriller,3203528
Comedy,0337592
Romance,0337592
Drama,0337592
Drama,4462372
Romance,4462372
Action,0099377
Crime,0099377
Horror,0099377
Action,0037642
Crime,0037642
Family,0037642
Mystery,0037642
Thriller,0037642
Adventure,0455824
Drama,0455824
Romance,0455824
War,0455824
Western,0455824
Action,2061712
Crime,2061712
Drama,2061712
Mystery,2061712
Thriller,2061712
Action,0167720
Drama,0167720
Sci-Fi,0167720
Action,3480556
Crime,3480556
Thriller,3480556
Drama,0104321
Romance,0104321
Crime,0219171
Drama,0219171
Thriller,0219171
Fantasy,2345567
Horror,2345567
Mystery,2345567
Thriller,2345567
Drama,0343737
History,0343737
Thriller,0343737
Animation,0038718
Adventure,0038718
Comedy,0038718
Family,0038718
Musical,0038718
Adventure,6820324
Comedy,6820324
Drama,6820324
Family,6820324
Fantasy,6820324
Action,3847642
Sci-Fi,3847642
Drama,14039582
Animation,0996695
Comedy,0996695
Drama,0996695
Sport,0996695
Adventure,0111756
Biography,0111756
Drama,0111756
Western,0111756
Drama,0094964
Horror,0094964
Thriller,0094964
Action,14251550
Comedy,14251550
Comedy,0058182
Musical,0058182
Action,0338337
Mystery,0338337
Sci-Fi,0338337
Thriller,0338337
Action,4419684
Adventure,4419684
Fantasy,4419684
Comedy,0100112
Drama,0100112
Romance,0100112
Comedy,0097123
Drama,0097123
Drama,2400275
Fantasy,2400275
Drama,3478962
Romance,3478962
Crime,13174750
Drama,13174750
Mystery,13174750
Romance,13174750
Action,7350790
Adventure,7350790
Comedy,7350790
Crime,7350790
Drama,0100507
Sport,0100507
Comedy,0462219
Drama,0462219
Fantasy,0462219
Romance,0462219
Comedy,0113674
Crime,0119683
Drama,0119683
History,0119683
Romance,0119683
Drama,0810892
Horror,0810892
Thriller,0810892
War,0810892
Action,1144884
Horror,1144884
Thriller,1144884
Action,4435072
Drama,4435072
Romance,4435072
Sport,4435072
Adventure,0060400
Comedy,0060400
Crime,0060400
Fantasy,0060400
Action,0090130
Adventure,0090130
Crime,0090130
Drama,0090130
Mystery,0090130
Thriller,0090130
Horror,0064904
Mystery,0064904
Thriller,0064904
Action,0096114
Adventure,0096114
Sci-Fi,0096114
Action,0108656
Crime,0108656
