companyID,mID,name
14327,7974634,Los Hijos de Jack
14328,0070468,Tantallon
14329,0090837,Trinity Pictures
14330,7133754,Mad Kiwi Films
14331,7133754,Midnight Shepherd Productions
14332,0444682,Chime Productions LLC
14333,0351283,Pacific Data Images (PDI)
14334,3895908,Barnofo
14335,3895908,Ambrosino / Delmenico
14336,9225192,Best Associates Entertainment
14337,9225192,Plusmedia Entertainment
14338,11343686,Debut Content
14339,5193784,Carpalla Films
14340,0082279,Jeff Obrow Productions
14341,0090329,Edward S. Feldman Production
14342,8193790,Atelier de Production
14343,0337692,Jerry Leider Company
14344,1737794,Kangas Kahn Films
14345,0377917,Gaumont Multimedia
14346,0377917,Kalisto Entertainment
14347,0070723,Metro-Goldwyn-Mayer (MGM)
14348,0089008,Louis Rudolph Productions
14349,0806165,Digital Site Corporation
14350,0093828,Martin Bregman Productions
14351,12196626,Almighty Motion Picture
14352,14418234,Contiloe Pictures
14353,0361862,Filmax Group
14354,0361862,Canal+ España
14355,1185264,Geronimo Films
14356,1185264,Framestore CFC
14357,0067245,Mutual General
14358,14170016,Gold Medalist
14359,2326554,Say Ahh Productions
14360,2326554,Logan Pictures
14361,3498820,Vita-Ray Dutch Productions (III)
14362,0093389,Yanco Films Limited
14363,0093389,TAO Film
14364,0093389,Recorded Picture Company (RPC)
14365,0110005,Fontana Productions
14366,10362466,Frayed Pages Entertainment
14367,6413094,Sky Arts
14368,4534598,Eddie King Films
14369,0213370,Ruby-Spears Productions
14370,5173032,Everything Is Everything
14371,1842356,Nexus DNA
14372,0373450,First Choice Films
14373,0373450,The Movie Network (TMN)
14374,8430598,Los Angeles Media Fund (LAMF)
14375,6014472,Sodona Films
14376,0884088,Sony Computer Entertainment Europe
14377,5737388,Almost Normal Productions
14378,5737388,Blue Jean Baby Productions
14379,10756184,Lacmé
14380,10756184,Tableland Pictures
14381,0430105,Four Brothers Films
14382,0175381,Ceskoslovenská Televize
14383,0175381,Westdeutscher Rundfunk (WDR)
14384,0076216,Metropolitan Film Group
14385,0099733,Kel Air Productions
14386,8975534,Delco-Cut Productions
14387,8975534,Nine Ten Films
14388,11010888,Under The Stairs Entertainment
14389,11010888,Hyperbolic Media
14390,11423854,Free Dolphin Productions
14391,0435679,No Hands Productions
14392,0292644,Roger Avary Filmproduktion GmbH
14393,0092605,Meyers/Shyer
14394,6932148,The Number 44
14395,1137477,PHD Productions
14396,0098649,Metro-Goldwyn-Mayer (MGM)
14397,0495861,Cinemid Films
14398,0106175,American Broadcasting Company (ABC)
14399,1533749,Emperor Classic Films
14400,1533749,China Film Group Corporation (CFGC)
14401,5571754,Senator Film Köln
14402,5571754,Tempest Film Produktion und Verleih
14403,0388500,Metro-Goldwyn-Mayer (MGM)
14404,1989475,RGB Productions
14405,14107648,CMW Winter Productions
14406,0122961,Rootbeer Films
14407,0122961,Taurus 7 Film Corporation
14408,0380268,Rakontur
14409,3159736,BBC Cymru Wales
14410,14114802,Scoop Productions (II)
14411,0068444,Phoenix Cinematografica
14412,0068444,Romano Film
14413,0068444,Traian Boeru
14414,0109872,SNK/Playmore
14415,0066122,Kettledrum Productions
14416,0086873,Old Time Productions
14417,14547524,Game1
14418,7078658,Archer Gray
14419,2267968,China Film Group Corporation (CFGC)
14420,2267968,Oriental DreamWorks
14421,0054033,Santa Clara Productions
14422,0166924,Babbo Inc.
14423,11908836,DQ Entertainment
14424,11908836,Phase 4 Films
14425,0048729,Universal International Pictures (UI)
14426,0361467,Confessions Productions
14427,0361467,Argentum Film Produktion und Betriebes KG
14428,1319708,Eidos Interactive
14429,0055018,Achilles
14430,0395119,Origen Producciones Cinematograficas
14431,0395119,NBC Universal Global Networks
14432,0105275,Romper Stomper Pty. Ltd.
14433,0090788,Racing Pictures Production
14434,0383060,Boxing Cat Films
14435,14598754,Storytime Productions
14436,14598754,Thind Motion Films
14437,14640242,British Broadcasting Corporation (BBC)
14438,0780516,Hyde Park International
14439,0091954,Initial Pictures
14440,0091954,U.K. Productions Entity
14441,0785007,Dead Fiancée Productions
14442,2645122,Australian Broadcasting Corporation (ABC)
14443,1236434,Salvador Rocha y Asociados S.C.
14444,1605717,Runaway Fridge Productions
14445,13773512,Lawson HMV Entertainment (LHE)
14446,13773512,Nelke Planning Company
14447,1045655,Huntington Prep
14448,6547170,Highland Film Group (HFG)
14449,6547170,Emmett/Furla/Oasis Films (EFO Films)
14450,0406728,Studio Hamburg WorldWide Pictures
14451,0067656,Nuova Linea Cinematografica
14452,1334573,Gate Filmproduktion
14453,1334573,Tele München Fernseh Produktionsgesellschaft (TMG)
14454,1718747,Promociones Urbanísticas La Loma Blanca
14455,2301592,Le Soleil Films
14456,2301592,Camera One
14457,0080539,Opera Film Produzione
14458,1859522,LeBox Produktion
14459,1859522,Ystad-Österlen Film Fond
14460,0961097,Bibo Films
14461,2093270,Ramaco Media I
14462,2093270,Castelao Pictures
14463,2093270,Somnium Films
14464,0361696,ChickFlicks Productions
14465,0117781,Appledown Films Inc.
14466,0117781,Joseph S. Vecchio Entertainment
14467,6418918,Extra A Productions
14468,6418918,Stoneboies Entertainment
14469,13055982,Emmett/Furla/Oasis Films (EFO Films)
14470,9735790,Stormchaser Films
14471,0198545,The Cat in the Hat Productions
14472,1483025,MLG Productions 8
14473,0091187,Jay Weston Productions
14474,0780622,Pierpoline Films
14475,0095468,"Przedsiebiorstwo Realizacji Filmów ""Zespoly Filmowe"""
14476,0095468,Wytwórnia Filmów Dokumentalnych (Warszawa)
14477,5160614,Psychopia Pictures
14478,6131712,Brainfeeder Films
14479,0134619,Metro-Goldwyn-Mayer (MGM)
14480,0086373,Metro-Goldwyn-Mayer (MGM)
14481,1554369,Hanged Man Pictures
14482,1554369,Tornante Company
14483,0140352,Blue Lion Entertainment
14484,5096628,Epicentre Films
14485,13393818,Flux Game Studios
14486,0076210,Major Productions
14487,0103759,Bad Lt. Productions
14488,0073155,TIT Filmproduktion GmbH
14489,4627104,Slightly Distorted Productions
14490,0829440,Double Jab Productions
14491,0829440,Ollie Record Productions
14492,2170369,Escapology
14493,2170369,Main Dog Productions
14494,5235950,Tront Productions
14495,9128874,NL Film & TV
14496,0120889,Metafilmics
14497,0077788,Kiss/Aucoin Productions
14498,1817081,I'm So Sorry Productions
14499,4273292,MENA Film
14500,1559036,Polsky Films
14501,0291337,3D Realms Entertainment
14502,0067690,Showking Films
14503,2018130,D&D Films LLC
14504,0080388,International Cinema Corporation (ICC)
14505,0080388,Selta Films
14506,0080388,Canadian Film Development Corporation (CFDC)
14507,0062480,Les Films Copernic
14508,1596345,Gail Katz Productions
14509,15209814,Four Crows Productions
14510,15209814,TJ Effectz
14511,0494834,Bee Vine Pictures
14512,14273790,Wild Mercury Productions
14513,14060094,Footloose Productions
14514,1538439,SP Televisão
14515,5273624,Alibaba Pictures Group
14516,0094518,The Arthur Company
14517,1053810,Deuce Three Productions
14518,0266425,British Broadcasting Corporation (BBC)
14519,0283027,Calypso Filmproduktion
14520,5502946,Arc Animation and Visual Effects
14521,1843303,Hollow Tree Films
14522,1843303,Laika Come Home
14523,11136276,Alina Film
14524,11136276,Local Films
14525,11136276,Radio Télévision Suisse (RTS)
14526,6257622,Introverted Boss SPC
14527,0083467,Daniel Wilson Productions
14528,0079470,Python (Monty) Pictures
14529,1799508,Quite Quick Productions
14530,1799508,Seabourne Pictures
14531,0054698,Jurow-Shepherd
14532,1567609,Airborne Productions
14533,1716772,Young Films
14534,0211409,Pattyson/Meadows Productions
14535,0765458,British Sky Broadcasting (BSkyB)
14536,0222355,Nu World Services
14537,0222355,Do Productions
14538,3541524,Hassik Films
14539,8696768,Fuji Television One
14540,0085333,Polar Film
14541,0105046,Metro-Goldwyn-Mayer (MGM)
14542,1850397,Open Road Films (II)
14543,1850397,De Vijver Media
14544,1185837,Silverstein / Barder Company
14545,1185837,New Line Home Entertainment
14546,18815464,Kakao TV
14547,0142171,Shishi Productions
14548,0076240,Megalovision
14549,0076240,Whaley-Malin Productions
14550,10556338,Open Book Productions
14551,11051886,BKM
14552,11051886,Besiktas Kültür Merkezi (BKM)
14553,0084296,Michael Edgley International
14554,0084296,Snowy River Investment Pty. Ltd.
14555,5360952,RSVP Entertainment
14556,0437777,Gramercy Pictures (I)
14557,0045758,Kubrick Family
14558,8042312,Conuco Productions
14559,18251276,My Cultura
14560,0120479,IJL Creations
14561,0120479,Law Brothers Entertainment
14562,1206585,Rainbow S.p.A.
14563,0071853,Python (Monty) Pictures
14564,0071853,National Film Trustee Company
14565,9118804,Brick Top Productions
14566,9118804,Class of 85 LLC
14567,9118804,Everything's Fire
14568,4725842,C4 Productions
14569,4364194,1993
14570,4364194,Lucky Treehouse
14571,0090903,Selvaggia Film
14572,7424290,CineForge Media
14573,0119375,Nordic Screen Production AS
14574,9850344,F Comme Film
14575,8641078,Dingo Pictures
14576,2491332,FremantleMedia Enterprises
14577,0363163,Norddeutscher Rundfunk (NDR)
14578,0363163,Westdeutscher Rundfunk (WDR)
14579,0086494,Joe Wizan-Roger M. Rothstein Production
14580,4301160,Home Box Office (HBO)
14581,14923260,26th Street Pictures
14582,0083941,Richmond Light Horse Productions
14583,4215674,AMP Creative
14584,13470388,Shuuto AS
14585,12745644,Elevate Films
14586,10272534,Saint Laurent
14587,0310203,Union Générale Cinématographique (UGC)
14588,0310203,EFVE
14589,1356864,They Are Going to Kill Us Productions
14590,5584796,Zweites Deutsches Fernsehen (ZDF)
14591,6742252,Nordisk Film / SPRING
14592,1684548,Kinetic Filmworks
14593,1684548,P13 Entertainment
14594,1111890,Canonigo Films
14595,1111890,Castelao Productions
14596,11540272,Couple 3 Films
14597,0419749,Syndicate Films International
14598,0051297,Shelle Productions
14599,4991676,Dibulitoon Studio
14600,4991676,Elkano Dibulitoon AIE
14601,0090756,De Laurentiis Entertainment Group (DEG)
14602,0101701,Metro-Goldwyn-Mayer (MGM)
14603,1581835,Screen Siren Pictures
14604,1290471,Earth Stopped
14605,0083973,Screenwriters
14606,12953630,Tianjin Niceboat Culture Communication
14607,0825245,Commotion Pictures
14608,0825245,Motion Picture Corporation of America (MPCA)
14609,1667133,Bolson Media Alliance
14610,0305396,Metro-Goldwyn-Mayer (MGM)
14611,0305396,The Best Picture Show Company
14612,0320038,Camp / Thompson Pictures
14613,3170458,Catapult Entertainment Group
14614,3170458,Cliffbrook Films
14615,3170458,Needle's Eye Productions
14616,1456606,Conspiração Filmes
14617,1456606,Empyrean Pictures
14618,1456606,Bossa Nova Films
14619,0064381,Willow Tree
14620,2392748,Okanagan Media
14621,5843850,Ad Vitam Production
14622,5843850,Barnstormer Productions
14623,0324554,Metro-Goldwyn-Mayer (MGM)
14624,5806814,January Films
14625,5806814,Walking The Dog
14626,3385524,Sonesta Films
14627,0070679,Metro-Goldwyn-Mayer (MGM)
14628,0070679,Shaft Productions Ltd.
14629,0086691,Wooly Mammoth Productions
14630,4695548,Anima Istanbul
14631,4695548,Kare Kare Film Yapim
14632,0402850,Film & Entertainment VIP Medienfonds 2 GmbH & Co. KG
14633,5501104,Meta Film Stockholm
14634,5501104,Black Spark Film & TV
14635,5501104,Kärnfilm
14636,13133936,Stratagem Pictures
14637,10172268,Metro-Goldwyn-Mayer (MGM)
14638,0155671,Metaphor Productions
14639,2225780,PDM Entertainment
14640,2225780,Attraction Images
14641,1132449,Emmett/Furla/Oasis Films (EFO Films)
14642,5656994,KD Studios
14643,8765446,Lingo Pictures
14644,1086334,Rockstar London
14645,1235830,Estudio Mariscal
14646,1095174,Epidemic Pictures
14647,3195644,Gramercy Pictures (I)
14648,0064382,Metro-Goldwyn-Mayer (MGM)
14649,0170266,British Broadcasting Corporation (BBC)
14650,0170266,A+E Networks
14651,0107719,Krasnow Productions
14652,0107719,Elektra Entertainment Group
14653,1705125,K2 Pictures (II)
14654,7546158,Okofilm Productions
14655,0857190,Embargo Films
14656,0857190,Exponential Films
14657,1709652,Electronic Arts (EA) Redwood Shores
14658,0199626,Pathe Productions
14659,5500218,Metro-Goldwyn-Mayer (MGM)
14660,2914892,Zipfelmützen GmbH & Co. KG
14661,2914892,Cinemendo
14662,2914892,Erfttal Film
14663,13274576,Mamma Roman
14664,11853364,Australian Broadcasting Corporation (ABC)
14665,2404435,Metro-Goldwyn-Mayer (MGM)
14666,0286306,F.A.M.E. Film & Music Entertainment AG
14667,4976192,211 Productions
14668,0049414,Crown Productions (II)
14669,0828065,Orchard Park Productions LLC
14670,0828065,Jordan Films
14671,0091415,Cannon Screen Entertainment
14672,8801880,Storylab Productions
14673,8801880,The Coalition
14674,0096842,Extrafilm
14675,10310140,Panasper Films
14676,3593530,Huniepot
14677,0168326,Mandalay Television
14678,1274300,TalkStory Productions
14679,1274300,Artemis Films
14680,4922674,The Realm Films
14681,0117628,South Fork Pictures
14682,7715070,Citrus Films
14683,0067309,Gus Productions
14684,0111927,Australian Broadcasting Corporation (ABC)
14685,2239832,Media Rights Capital (MRC)
14686,0284735,Procidis
14687,0284735,France Régions 3 (FR3)
14688,2312718,Open Road Films (II)
14689,0084464,TMC Venture
14690,0065610,Major Pictures Productions
14691,0065610,Rodlor Productions
14692,0276033,Working Bear Productions
14693,0082671,Trio Film
14694,0082671,Westdeutscher Rundfunk (WDR)
14695,0084424,Deaf International
14696,1298825,Danmarks Radio (DR)
14697,6284064,Prima Linea Productions
14698,2781832,Metrodome Distribution
14699,9174116,Australian Broadcasting Corporation (ABC)
14700,0099816,Svensk Filmindustri (SF)
14701,11519070,Ground Control
14702,12810612,Dark Knites entertainment
14703,12810612,Rule On Ventures
14704,10342228,Welling Films
14705,10342228,Deep Water Productions Motion Picture Group
14706,2870756,Dippermouth
14707,0099637,Executive Cine TV
14708,0119994,Metro-Goldwyn-Mayer (MGM)
14709,10342730,Serendipity Productions
14710,0060424,Phalanx-Jalem
14711,0110027,Fallingcloud
14712,0110027,Initial Groupe
14713,0110027,Karambole Films Productions
14714,0174397,Somers Group Australia
14715,0111549,CiBy UK
14716,0111549,Ciby Uk
14717,0120013,Artisan Films
14718,0281190,Access Pictures
14719,0281190,Jean Silvera Films
14720,7677420,Girls and Corpses
14721,0056937,MCL Films S.A.
14722,0056937,Walwa Films S.A.
14723,12915842,Saregama India
14724,0424136,Vulcan Productions
14725,14490594,Pictureland
14726,11209212,Di Brina Film
14727,11209212,Wildling Pictures
14728,10984206,Del Toro Films
14729,10984206,Furia Films
14730,0084745,Swampfilms
14731,2674430,Loveless
14732,6988296,Calvin Productions (I)
14733,6988296,Infinite Contrast
14734,6988296,Wagging Tail Productions
14735,3734688,StudioPOW
14736,3734688,Twickenham Film Studios
14737,0090186,Doorman
14738,0096028,Mirabai Films
14739,0096028,National Film Development Corporation of India (NFDC)
14740,0086508,Milius-Feitshans
14741,4671296,Eye on Excellence Productions
14742,4671296,Olas Hayes Productions
14743,4671296,Panther Trail Films
14744,0093873,Thunder (II)
14745,7230422,Revolver Amsterdam
14746,11656172,Emmett/Furla/Oasis Films (EFO Films)
14747,0190520,Matterhorn
14748,8745960,Ace Pictures (II)
14749,4844148,Galatée Films
14750,4844148,Outside Films
14751,0099856,Smoking Gun Pictures
14752,0099856,Runny Mede House Music
14753,2958484,Duck Studios
14754,0093731,Action International Pictures (AIP)
14755,0114916,Crucial Pictures
14756,7441984,Flying Dragon Entertainment
14757,7441984,Golden Ratio Films
14758,7441984,Sony Liv
14759,0310952,Tasman Films
14760,18363692,IRH Press Co.
14761,18363692,ARI Production
14762,18363692,New Star Production (II)
14763,0069606,B&B Productions
14764,0069124,Metro-Goldwyn-Mayer (MGM)
14765,0069124,Penelope Productions
14766,1483013,Monolith Pictures (III)
14767,3899516,Little Big Horn Films
14768,3899516,Those People
14769,4303340,Floodland Pictures
14770,4303340,Level 5 Films
14771,0467197,Abandon Entertainment
14772,0467197,Depth Entertainment
14773,0093693,Metro-Goldwyn-Mayer (MGM)
14774,0082813,Royal American Pictures
14775,0055205,Metro-Goldwyn-Mayer (MGM)
14776,0070605,The Ely Landau Organization Inc.
14777,0070605,Cinévision Ltée
14778,0070605,The American Film Theatre
14779,0104361,National Film and Television School (NFTS)
14780,1827459,Dujass Film
14781,2669336,Royal Pictures
14782,2669336,Uncooperative Pictures
14783,2669336,Veritas Productions
14784,13648228,Mister Lister Films
14785,0088247,Euro Film Funding
14786,0082332,City Film (1980s)
14787,14039086,Branch Out Productions
14788,14039086,Glass Horse Films
14789,0076630,Canart Films
14790,0076630,Canadian Film Development Corporation (CFDC)
14791,1069207,American Cinema International
14792,1069207,Oasis Entertainment
14793,0841929,Vrijzinnig Protestantse Radio Omroep (VPRO)
14794,0118451,Sea Change Productions
14795,0268200,Zion Films
14796,0318390,Frequency Films
14797,0318390,Simon West Productions
14798,0318390,The Littlefield Co.
14799,10645682,Up A Notch Productions
14800,4799502,Shah Pictures
14801,0308878,Mepris Films
14802,0308878,Pretty Pictures
14803,9786512,Adiós la Película
14804,9786512,"Claqueta, La"
14805,1259014,Novo RPI
14806,5710996,Digital Illusions CE (DICE)
14807,6054846,Espen Horn
14808,6054846,Film Kolektiv
14809,3297382,Windward Entertainment
14810,3297382,Create Entertainment
14811,3297382,Cloud Factor Collective
14812,0120211,ZapPictures
14813,0120211,Seattle Pacific Investments
14814,13648212,Ikone Studio
14815,13648212,Industria Film
14816,13648212,Alva Film
14817,0036098,Metro-Goldwyn-Mayer (MGM)
14818,3986820,Love & Death Productions (LDP)
14819,13670090,Acemaker Movieworks
14820,1321865,Films en Stock
14821,11941800,Rufus Film
14822,13212978,JO Films
14823,0120550,Metro-Goldwyn-Mayer (MGM)
14824,0491703,MLG Productions 1
14825,9741526,Greyshack Films
14826,9741526,Overactive Imagination
14827,0050763,Universal International Pictures (UI)
14828,1727885,DeepStudios
14829,1727885,Essence Entertainment
14830,8851668,Media Rights Capital (MRC)
14831,0119282,Walt Disney Feature Animation Paris
14832,10133874,Good Gate Media
14833,10133874,Kindar Productions
14834,2866360,Bellanova Films
14835,2866360,Ugly Duckling Films
14836,0337961,Lazennec & Associés
14837,0337961,Centre national du cinéma et de l'image animée (CNC)
14838,0113247,Les Productions Lazennec
14839,0077631,Robert Stigwood Organization (RSO)
14840,0077631,Allan Carr Production
14841,0814685,Cartel Productions
14842,9833308,Motion Foundry Studios
14843,9833308,Infinity Rising
14844,1222817,Metro-Goldwyn-Mayer (MGM)
14845,3348730,Burg Koules Hoffman Productions
14846,7415466,Jam Filled Toronto
14847,7714560,Naturally Blond Productions
14848,0214641,Universal Family and Home Entertainment
14849,14935966,Hantz Motion Pictures
14850,0103994,Consejo Nacional para la Cultura y las Artes (CONACULTA)
14851,0103994,Instituto Mexicano de Cinematografía (IMCINE)
14852,0103994,Secretaria de Turismo
14853,3724898,Oddjoint Art Pvt. Ltd.
14854,3724898,Idyabooster
14855,3724898,Starfire Movies
14856,0810819,ReVision Pictures
14857,0085125,Les Films du Griffon
14858,0119219,Lightmotive
14859,1538503,Terrero Films
14860,0053546,Hubbell Robinson Productions
14861,0053546,National Broadcasting Company (NBC)
14862,2257602,What's Up Films
14863,2257602,Planète Justice
14864,3011960,Hangman Productions
14865,0060701,Spéva Films
14866,0060701,Ciné-Alliance
14867,0060701,Hesperia Films S.A.
14868,11815190,Universal TV
14869,7043534,Saradan Media
14870,7043534,SPI International
14871,4287320,1978 Films
14872,8025310,Uproar Pictures
14873,7858616,Kunsthochschule für Medien Köln (KHM)
14874,0112573,B.H. Finance C.V.
14875,1285309,The Joneses
14876,5834426,H Brothers
14877,4429194,Lifetime Films
14878,4429194,Corner Piece Capital
14879,3908826,You Never Know Productions
14880,8960138,Camaleo
14881,8960138,Sternenberg Films
14882,0325596,RCD Productions Ltd.
14883,0325596,VIP 1 Medienfonds
14884,0465502,Metro-Goldwyn-Mayer (MGM)
14885,0465502,Exodus Productions
14886,0069738,Glendale Films
14887,0373690,Hugo Films
14888,0071315,Penthouse Video
14889,0177858,FilmFernsehFonds Bayern
14890,0108539,Artimm
14891,0108539,D&A Partnership
14892,0076150,Harristown Funding
14893,0060457,American International Pictures (AIP)
14894,0084408,The Film House
14895,0084408,SIS
14896,0066011,Love Story Company
14897,6464360,Broken Mirror Films
14898,0460811,Film Brokers International
14899,0460811,Great Highway Company
14900,0117179,MTM Enterprises
14901,0117179,PorchLight Entertainment
14902,0118111,Pale Morning Dun
14903,0118111,All Night Productions
14904,1079968,Avalon Family Entertainment
14905,1865505,Big Farm
14906,7984734,Maiden Voyage Pictures
14907,0491739,Studio ATA
14908,0491739,Tiletypos S.A.
14909,0382330,GF Studios AB
14910,0382330,Lefwander Kapitalförvaltning AB
14911,0120832,DeBart
14912,0113228,Lancaster Gate
14913,4951982,VIA EST
14914,0068909,Produzioni Europee Associate (PEA)
14915,0097388,Horror Inc.
14916,0093075,The Vista Organisation
14917,6864046,Shanghai Tencent Pictures Culture Media
14918,15019128,ATM Grupa S.A.
14919,0078430,Joe Wizan Television Productions
14920,0078430,Fries Enterprises
14921,0421384,Pana Film
14922,0795416,Wits'-End Entertainment
14923,1643222,Caligari Film- und Fernsehproduktions
14924,3614530,Chu Studios
14925,0286244,Production Champion
14926,0286244,Vivi Film
14927,0100031,Gary Sherman Productions
14928,0100031,Surreal Productions
14929,0066002,Performing Arts
14930,0827517,Spillefilmkompaniet 4 1/2
14931,0436374,Canal+ España
14932,0436374,Rodar y Rodar Cine y Televisión
14933,0436374,Televisió de Catalunya (TV3)
14934,0065119,Produzioni Europee Associate (PEA)
14935,0065119,Produzioni Associate Delphos
14936,11161374,Charach Productions
14937,0075989,American International Pictures (AIP)
14938,0990407,K/O Camera Toys
14939,7411112,Lexicon Entertainment
14940,7411112,Core Vision Films
14941,7411112,Room In The Sky Films
14942,0068994,Compass/Zenith International
14943,2418558,mem-film
14944,2418558,Geißendörfer Film- und Fernsehproduktion (GFF)
14945,0116477,Turner Pictures (I)
14946,0116477,Fishmonger Films
14947,0297037,Evergreen Productions
14948,0079474,Children's Television Workshop (CTW)
14949,0078867,Brent Walker Film Productions
14950,0094886,Commercial Pictures (I)
14951,0109575,Victor Company of Japan (JVC)
14952,2910274,Sundial Pictures
14953,1216520,Inforg Stúdió
14954,1216520,Asap Films
14955,2934928,D3 Publisher of America
14956,1156466,Undisputed 3 Productions
14957,0048673,Lopert Pictures Corporation
14958,0844029,Four Aces Productions
14959,7321246,Dutchess Music
14960,0120706,J & M
14961,0120706,Merlin Films
14962,0278731,Artists Independent Network
14963,0108451,Metro-Goldwyn-Mayer (MGM)
14964,1267297,Metro-Goldwyn-Mayer (MGM)
14965,1410063,New Picture Company
14966,2952602,Beijing Silver Moon Productions
14967,0057372,Jerry Lewis Films
14968,1372686,Hermetof Pictures
14969,0938330,Dynamic Effects Canada
14970,7689052,Blondie Girl Productions
14971,12920838,Namava
14972,6830780,Rod Pictures
14973,0240684,Walt Disney Animation Canada
14974,2094064,Bellwether Pictures
14975,0082461,Larry White Productions
14976,0082461,Gay-Jay Production
14977,0115277,BPI Productions
14978,0115277,Bakula Productions Inc.
14979,0115277,Page Two Productions
14980,6251390,180 Degrees
14981,6251390,KanZaman
14982,0056732,Producciones Gustavo Alatriste
14983,0089847,Eurasia Investments
14984,0065063,American Broadcasting Company (ABC)
14985,12994306,Story Films
14986,0106292,Stakeout II Productions
14987,10600398,Double R Productions (II)
14988,10600398,Quick Draw Productions
14989,0814044,Buena Vista Games
14990,0814044,Helixe Games
14991,5503824,Bell Film
14992,0068615,American International Pictures (AIP)
14993,0068615,Thomas/Edwards Productions
14994,0082511,BLT Productions
14995,1996264,AdScott Pictures
14996,0466460,Tandav Film Entertainment
14997,3687186,Iconoclast
14998,3687186,Hardstyle
14999,7248248,Avary International Pictures
15000,1801552,Emmett/Furla/Oasis Films (EFO Films)
15001,1801552,Fiore Films
15002,10711718,Yokohama Animation Lab
15003,1971352,Bad Cop Bad Cop Film Productions
15004,1971352,Dogfish Pictures
15005,0496634,Serenity Film
15006,17049142,Nude Club
15007,17049142,Biology Productions
15008,17049142,Shudder
15009,0102750,Califilm
15010,3375286,Jo-Jo the Dog Films
15011,3375286,Bottomland Productions
15012,13570066,JB Pictures
15013,0081248,Esteban Cinematografica
15014,8652584,Homemade Vfx
15015,2074442,Hidden Frontier Productions
15016,0434215,Zucker-Netter Productions
15017,1586752,Apparatus Productions
15018,0452592,Emmett/Furla/Oasis Films (EFO Films)
15019,2769828,Pounds (LBS) Pictures
15020,2769828,Sleep Apnea Productions Inc.
15021,0109415,Park Avenue Productions
15022,0109415,Illustra Films
15023,6927152,Leeyang Film
15024,6927152,VAST Entertainment & Media
15025,0374102,Plunge Pictures LLC
15026,8374588,Hats Off Productions
15027,4343334,Limon Film
15028,9476430,Mona Vista Productions
15029,0252299,Gorilla Entertainment
15030,0129871,Sennet-Gernstein Entertainment
15031,11012318,Jackson Pictures
15032,11012318,Anonymous Nobodies
15033,1337057,Amok Productions
15034,6170506,Bluegrass Pictures
15035,5521836,Cool82 Productions
15036,2021826,CBeebies
15037,2021826,Chapman Entertainment
15038,2021826,Mackinnon & Saunders
15039,0097028,Whiskers Productions Inc.
15040,0042707,Jack M. Warner Productions
15041,0460686,Braga Productions
15042,10550884,KeyEast
15043,10550884,Studio 706
15044,0071431,Star Films S.A.
15045,0071431,Flaminia Produzioni Cinematografiche
15046,14134154,New Arena Company
15047,0072431,Gruskoff/Venture Films
15048,0072431,Jouer Limited
15049,0425637,China Film Group Corporation (CFGC)
15050,11190652,Estrella Productions
15051,5228262,Special Order
15052,0108339,Republic Pictures (II)
15053,6690234,Sanor Film
15054,0126817,Westwood Studios Inc.
15055,0479968,Equity Pictures Medienfonds GmbH & Co. KG IV
15056,4375662,Dontnod Entertainment
15057,0366444,Visualeyes Productions
15058,0366444,1st Chance Productions
15059,0366444,Jellyworks
15060,0418004,Legacy Filmworks
15061,0418004,Neverwas Productions
15062,6577814,Ten Thousand Hearts
15063,6577814,MSE Studio
15064,0130827,Arte Deutschland TV
15065,0130827,Westdeutscher Rundfunk (WDR)
15066,0086967,Viking Films
15067,0119004,Polo Pictures Entertainment
15068,6437228,SunJive Studios
15069,6437228,The Wheel Production
15070,14025544,Kanal 5
15071,12058582,Artist Vodka Films
15072,12058582,Historia Films
15073,1928340,SCTV
15074,1928340,Soundplace
15075,10869008,AzUrArInG Productions
15076,6349210,CG Bros Entertainment.
15077,6349210,Trigger Music
15078,1637725,Media Rights Capital (MRC)
15079,6301452,New Light Films Limited
15080,1483797,Gastonia
15081,12198014,Jersey Films 2nd Avenue
15082,0060278,AARU Productions
15083,0074455,Mars Productions Corporation
15084,1715210,Studio Rikka
15085,0398872,Big Red Dog Productions
15086,0398872,Mike Young Productions
15087,0070165,Cine Camera
15088,0070165,Steve Krantz Productions
15089,0062551,Incorporated Television Company (ITC)
15090,16152776,Disney Branded Television
15091,2234003,British Film Institute (BFI)
15092,1634106,Annabell Pictures
15093,0231775,CHS Productions
15094,0193879,Producciones Galubi S.A. de C.V.
15095,0064750,Office de Radiodiffusion Télévision Française (ORTF)
15096,0052522,Langford Productions
15097,1913036,Bishop Films
15098,1167638,Marie Coline Films
15099,0070030,Inter-Hemisphere
15100,2404379,Space Command Studios
15101,0114011,Moving Pictures (I)
15102,0119174,"A&B Producoes, Lda."
15103,3734354,Alcide Bava Pictures
15104,16352098,Shiny Button Productions
15105,0081207,Market Street Productions
15106,0082378,Motion Picture Marketing (MPM)
15107,0082378,Peninsula Management Productions
15108,0053715,Metro-Goldwyn-Mayer (MGM)
15109,0353324,Jeff Most Productions
15110,0097647,Weintraub International Group
15111,2788526,Darby Pop Productions
15112,0358551,Golden Gate Pictures (II)
15113,0358551,Golden Gate Entertainment
15114,5354664,Shanghai Media Group
15115,5354664,Visualizer Film Productions
15116,14814006,No 9 Productions
15117,0374248,Bald Film
15118,0374248,Film and Music Entertainment (F&ME)
