locationID,mID
,14629712
,2005399
77,1753383
21,6423776
8,2215285
4,3060492
,7428594
863,10776270
22,0120382
,0202179
7,0097531
,4125300
3,0040525
3,0097100
4,0362822
3,0054545
135,3053228
19,0396652
,0110426
7,0462477
7,0114388
4,0099012
,15337666
,9674958
445,0056556
285,0929425
,10417726
864,0142045
140,0106977
3,0091276
520,12299764
865,0075066
,1054486
54,1228987
82,0914798
3,0046183
,12987396
7,0067361
76,0175526
48,0446750
,2172653
3,0025529
,9193612
22,0207093
47,0102522
27,8404614
492,6359082
380,0328589
866,0071411
,0481499
69,0076221
58,0993840
3,0057742
148,2937898
19,0104040
,10432472
7,0805647
21,10840070
,0268380
867,0398286
523,0920464
166,0304262
,13819192
,0114038
568,10334438
,1753783
20,0209322
37,0075148
3,3598222
27,0093091
,3228088
3,0096319
19,0078269
,14882302
12,0107107
237,0070328
,0328880
19,1913166
,12036270
12,0035959
51,0013257
,9232738
,7701694
,0493247
593,0243255
96,1291652
58,0092910
,13062500
22,0033727
,13111078
3,0116147
132,0354899
295,1935194
677,2515030
868,4714782
7,1292652
26,0065856
869,5614612
,8339682
17,1135092
7,5153236
870,0126916
,5662932
,14569490
7,0404978
871,5653514
,19175754
,7329858
,7664100
,13629530
4,0027532
,5777078
615,0074084
7,2978576
,13935326
,6324176
,8285216
,11535086
,10738906
3,2035630
,7622584
,0377191
3,0106148
,14515452
3,4520920
100,0094731
73,3731580
47,6906292
,0015532
148,1452628
77,3138376
7,7444400
,10767168
,0846694
30,0087268
,14348890
,13622118
3,0362590
148,0119229
,5149490
872,1649419
,9497146
321,0460791
3,1230414
4,0100142
76,0056552
3,3838992
,0901686
140,3748440
7,14402146
,13462900
,14749948
7,0091902
140,0108255
4,0465538
,6380520
873,3289728
,3682556
,3810192
27,9110904
,8980868
4,0107507
7,2368619
,2652476
874,0097289
,3185682
3,0063948
3,0032264
69,0045056
,0374460
88,5735280
3,2885364
,1977895
37,0871426
7,0085692
3,0100438
22,0116493
4,0085852
,14486948
176,0015648
41,0466816
,0120762
,0432972
533,0076645
,14905650
,0100912
4,0075704
,7211648
122,1500491
,4111956
51,0396184
19,0432402
,13029316
3,0044821
,9052960
36,11301886
,6580380
30,0251075
19,12327578
89,0800095
3,0466342
875,4613272
876,12850262
22,0102492
,6067752
,0369281
21,1231580
12,0106677
8,1156398
10,0099763
3,1901040
,4664346
,15239678
7,0059043
12,0119558
3,0972883
137,0428038
3,0063811
,0134067
6,1488589
19,6098380
21,7598076
,14586176
3,0045039
88,2262383
3,0085980
40,4983204
3,0088256
9,2103281
3,9076562
471,1772250
34,1975249
211,0816442
877,16271554
99,0464913
878,0083946
80,0094651
,0069647
,10235718
32,14596388
7,2401919
3,0366620
14,0097991
879,3531202
4,0350146
3,0995863
149,0089374
3,0873886
9,0455967
,0206490
19,0091064
9,0117534
3,1826590
,14409938
158,0271946
,3355698
,0372650
3,1176724
41,0082288
19,1562567
,1606752
,5617712
7,0038574
,0113241
7,0192802
185,4082068
8,1488555
,6900448
4,0067229
880,1147691
9,0108556
21,0068205
158,14779804
8,13153678
373,2382320
881,5699928
109,0099512
,5765272
19,0314786
,13695660
36,1502404
,10675392
3,0019729
,0413267
211,0114099
33,9845070
,7529004
544,8066878
98,0288045
3,0097001
7,0080440
,4987454
41,0078389
82,2106651
882,0220580
36,0091002
,6294226
12,0149624
,0088655
3,0083447
3,3322892
9,0239969
3,0099401
,8257612
7,0093209
71,0056592
3,0051570
4,0120787
8,0360130
3,0077681
38,1430615
41,0323808
,4135218
19,4057844
7,2244901
41,1034389
328,0059742
154,0095270
3,0100666
,0366179
,1384816
,5323298
4,4859168
33,10625812
883,0094791
,0069638
5,0049038
68,0049092
,9772814
41,1439572
,0951333
,6523140
9,0422774
,17042566
26,1224366
37,1179891
,9892494
819,0054494
140,0961722
,0229132
44,0054042
3,0111082
884,0453562
4,0102307
102,0075790
4,0095484
,0189071
149,0109412
304,1293847
7,0107653
4,1386588
7,11656892
3,0120764
3,1839642
3,0046828
336,0089880
81,0095489
3,2025667
,12494574
33,1247690
7,3228774
,14790908
,1834598
3,1730704
36,1564368
112,1853739
,1003080
54,1549920
10,0476991
47,0018737
36,0030287
22,0092549
17,6428676
19,0212830
124,0082243
,0479113
3,0047677
,13472984
12,1966604
,6883152
7,0963743
91,1528750
,11708910
885,5713232
135,0816462
659,1959563
83,0110516
19,11513710
,6881230
64,8399664
,16757710
,1579932
3,0091455
4,0082696
227,0119643
19,0339147
3,0060232
8,5325452
523,1345836
234,0078801
,12752246
,10442352
,0146370
,0150742
19,0465602
3,15094806
,14158346
7,0087852
353,8201404
886,0076716
43,2427892
3,0051525
7,1833116
3,0119054
887,0356150
,12204002
,15477878
,1400819
4,0107685
53,0304564
,2447310
3,0119594
80,0063803
124,9855482
98,1248971
218,0086973
39,0289879
3,0051658
88,1735233
,0174834
,14605648
,1014796
3,0071562
27,0096932
4,0104466
280,0193560
3,0780583
9,0090655
888,12042964
,6543070
9,2231554
3,0800328
75,0326208
630,0837563
64,1456941
4,4814760
22,0112442
378,0311730
7,0057872
,6069162
97,12861508
3,0072730
9,6143850
22,1135985
102,0808185
173,0110116
4,1016075
19,0096931
4,0477302
378,1568202
889,0064451
3,0783238
,1655413
167,0085811
,9398566
8,2268016
158,4110568
,7781194
9,0326900
,1680310
22,0086325
890,3797512
,14489118
3,0266465
416,0107175
891,0973783
203,2274648
,1753584
,7144200
,3638012
4,1598822
,9753990
,0058842
3,0021025
94,0089370
239,10736580
7,0430912
,0106342
892,0104522
3,0040068
3,0118539
10,0095889
58,12610390
27,0056801
9,0285531
808,5070062
511,6456326
3,0044207
127,0325055
893,13841874
7,0059797
7,0203632
58,5095208
4,0104348
,12299608
357,0099187
27,0059229
4,0079948
,7768720
83,4581576
3,0910970
,6096648
894,2209418
146,3097396
4,0080948
7,5015548
3,0082778
3,3513500
22,0056293
,5914346
,13991504
9,0068663
4,0094898
,7255568
4,2170593
733,2852406
895,0102782
33,0244353
12,0072225
3,0093638
41,0133385
109,1073241
896,0120856
81,3447590
897,0090297
3,0070782
373,6523720
22,0096538
,11934846
,0086756
,8396222
190,10614090
7,0110892
898,0455590
,4247092
19,0070509
,0424237
3,0119094
,0093066
3,10974674
3,0168786
3,0022879
3,0085029
,4960748
3,0120591
21,0101606
17,0255067
209,3485166
36,0066819
3,0081906
3,0039937
30,0059183
,0210112
7,2798920
,0206013
194,0092133
8,0107927
,7139246
10,1937269
73,1226273
3,0081184
3,0086014
3,0025464
4,14611902
,0100014
,3291104
9,15567174
158,4787052
,13677314
19,0092656
27,0071233
,3001638
,5361488
7,0217177
3,0124901
,1019037
,0111573
7,8079248
3,6874406
39,2034031
41,1320239
349,1657299
3,0144528
224,11655202
7,1929276
,12861850
4,2241351
40,0259324
3,0069002
,11290960
,13178100
40,2397535
36,2891174
197,6817944
58,0404390
30,0120188
6,0078723
30,0051411
3,0053363
64,0144715
4,4799050
835,0088161
130,7204348
,1153100
,8686528
80,0111887
7,0437013
19,0461703
30,5859238
7,0066154
36,1496422
128,0090555
97,2101570
3,0055988
,1553917
7,18970454
,3184674
899,1587807
7,0067647
3,0103786
4,0263265
7,0042898
,11069220
,3438640
6,0880578
7,6905696
19,0395699
128,0421238
10,0124718
21,0070130
,9239422
,11892482
4,0342172
367,8972256
12,0889583
194,0069243
,1937113
3,0162346
3,3908142
,10642480
,1530535
149,4327752
7,2240991
8,0108937
8,0119668
3,0052357
36,1886493
900,1648112
,14817834
54,5294522
901,1979320
146,3721936
4,0470761
68,0050439
,2288005
167,7806456
7,0092239
21,0290673
3,1303902
902,10738536
7,0066730
12,0110395
107,0445934
282,4052050
34,12004038
27,0057924
83,4827442
33,1925435
903,0072737
40,2328678
7,0067727
,14502758
34,1137996
,0073570
115,0174931
3,10556320
4,0075314
,7299298
3,0062473
349,0783608
10,0072351
899,2690160
27,0055805
7,0084750
3,0140883
133,0117658
904,5969696
,16248294
3,0866437
350,0343996
401,0055666
,0210302
,0064473
3,0369436
7,4154756
33,0970452
582,2409300
790,0930083
6,0327597
3,7137846
,11803064
3,4334266
4,0259711
,4731148
,2918116
288,0059825
,18372308
8,1291570
452,0056197
3,0055277
47,5948190
3,0087945
,7715722
,11490170
4,0024353
73,0068617
10,2714900
10,0101635
19,0083801
,0064033
,0928380
,0395947
27,0141926
,4269346
,4354950
,0366064
3,0050622
,3901826
135,0114070
27,0080491
30,0064615
905,0481797
7,0120483
3,8526872
3,0043274
148,1545106
,14604100
3,0315297
3,0981224
906,0068182
239,5797220
,11650674
22,0457275
36,0313542
3,0099850
3,5709188
,3707014
7,2339741
907,0066141
7,5645432
29,3144098
,9288726
3,0069795
10,0151738
7,7156898
,11307724
4,0063374
908,0112365
3,0780521
21,0065531
460,0443274
184,0120199
,0100991
3,0078966
7,0075232
34,1194271
55,0209163
44,0097523
58,0090190
199,11767484
34,0110706
59,4711356
73,3032060
12,2883512
909,0053935
3,0110265
910,13157618
107,0047030
911,11013434
,12735488
3,0054988
912,0073341
3,0116583
7,1568911
3,0108715
27,0061407
,5345298
3,0293815
149,0465580
,11749480
30,0056757
154,0325537
3,0103776
,2339980
9,0106246
,11199356
40,8888322
7,0062037
83,1663143
187,0093648
36,1073498
,7167602
338,9099800
3,0329717
3,0088170
234,0093999
32,0053318
,5896146
9,6628394
27,0086289
36,1860242
,2647782
582,0095483
3,0112722
3,0064059
,13885336
36,1242432
140,13149036
22,0098067
,4273562
373,1614989
278,1991245
3,0327084
4,2309021
913,7319496
3,0356721
769,0804522
4,5177114
3,0267804
123,2272918
249,8912936
6,0017925
7,0050393
3,0096244
574,11291274
,0096685
3,0101410
3,0109254
,13834480
214,2873282
297,2357129
4,1535612
3,8749198
4,4193394
73,0096453
,3966544
17,8976944
19,8097030
4,1967614
914,0094888
100,0254481
3,1279935
39,0070337
653,1708523
3,12598462
332,1477834
,0328832
3,0051312
19,0113442
495,8689290
17,11807888
,4853102
,0089984
3,0026266
915,0073836
8,4916630
,12825632
134,0470055
,6460126
3,2126355
544,0259127
7,0072867
3,4361050
,13372944
630,7923118
916,13724054
917,1533818
216,0054047
26,1763316
9,0499556
19,0083739
3,0083805
3,0106455
43,11388348
,3533916
4,0294870
151,0072405
7,0089003
3,0071033
142,3078296
,9248626
,0092274
8,0478970
146,1894561
7,3661210
,13103028
,6827652
54,0086837
140,0085271
,10855054
,3646944
9,0280380
3,1612782
,14324650
8,0109830
43,0461872
3,0032143
134,0094750
,11440422
37,0331952
,9849004
61,0090683
716,9024610
59,1502407
918,4080956
7,2375574
7,0086112
3,0316768
10,0077588
,0388929
30,0057251
3,3862750
488,3261302
,15078598
,10472884
,13491110
,0192578
7,0074157
47,0444628
,9418812
19,0096203
8,1055292
88,0112641
3,0127723
7,3861390
7,0069427
14,0085951
100,2271563
43,4383594
,0115509
,2098627
4,1220888
88,0076070
19,4209788
4,0092751
,15476366
,15709068
94,0113483
21,0113097
,10778040
3,0093476
422,0118767
,6470924
7,0133299
,0194314
,3330488
73,5734576
,7516768
,10417572
3,0076141
,14715444
3,0057193
3,7349910
170,0070842
59,0110971
105,4085238
54,0427340
919,18563148
920,0087127
,8948304
,10795846
73,5657846
,11105376
,8795248
3,2245084
3,1104836
140,0124014
3,0201844
,13944728
85,1680044
37,1618442
,8715084
,11057238
,7441032
3,0126029
4,0082362
3,0035318
54,0070215
82,0135663
7,0167701
3,0081110
47,3335606
3,0082334
447,0143145
3,4671848
,14391088
33,0003419
226,0152015
326,4434004
55,3164256
7,0380389
3,0059221
7,0049470
7,0066701
,0448694
81,3777860
415,0120749
209,2942522
75,2249221
7,0081738
,0079802
,0818543
,0066980
69,0082010
9,0805664
3,0064177
22,0058694
7,0108858
,6335734
37,0043286
9,1754799
3,13186306
102,0402057
21,8265928
158,16428772
,6604188
73,3660850
,1772685
36,2848292
,13645944
7,0416320
,10380900
7,4082744
146,7825558
4,3165612
7,0068596
163,0075347
54,0424993
187,1033575
4,0263757
7,0256276
921,1245565
326,1182937
,0027779
922,6722400
4,0091167
140,1472584
7,0068230
97,0054017
,11203468
,3094816
3,0108525
41,2034176
923,0285823
,0072901
,4058346
924,0098333
,14633194
10,1139668
,0113140
4,0280760
36,1151359
22,2328772
3,0025316
,4785654
71,3174376
19,0108277
176,0109550
3,0068334
71,5834854
,0246734
671,0112679
,9719864
3,1698008
124,3640276
,9685342
818,2888046
3,0222850
37,0758752
,0366629
4,3318750
140,0110074
,4269776
44,0485851
43,1078912
925,9098938
,6728390
3,0038369
,0066268
926,11242242
3,1756851
140,7144666
3,0155776
,11376010
653,0057831
,8925010
,7063304
3,3138104
659,0032484
83,0106761
,7817966
4,3877590
380,8740778
4,1294213
68,0055830
19,0144168
7,0365651
187,0870154
54,0399095
160,8361196
,9826484
380,0875034
101,0110917
21,0057869
9,1939686
4,1000774
7,0275148
,0296386
3,0091932
3,2954474
471,11434706
4,0463960
30,0037415
12,0065492
21,0100361
464,6218010
41,6708260
7,0075016
10,4902904
27,0084298
12,0107626
,18258908
,5045900
135,9382596
100,0057012
22,0943946
82,12564514
,0080468
30,0115683
176,0093543
3,0108517
146,0103652
54,4978274
19,0109552
,2981768
4,0436331
4,0264472
3,0443706
,12624584
927,13107070
4,7904362
8,9853500
,12879364
33,0338526
128,0770752
3,3521126
,3155654
9,1032815
,1134795
,4877122
928,13456318
,0082679
77,0095169
,0069554
158,12735946
3,0107899
3,7520568
242,0020691
149,2557256
3,13259610
3,0066679
354,1714915
,6422976
649,14060708
22,0096770
96,1883180
3,0093201
929,6842770
107,0067809
,1860353
3,0077294
166,3508840
,15447890
82,6032762
831,0086381
490,3410408
75,0086141
9,0115676
7,0070093
3,0099364
27,0118892
,8936822
109,0101821
3,9543092
,6284026
167,13457822
,11769798
73,1872194
88,0067490
9,0382443
3,0068284
516,0113117
3,0087482
7,0042788
,4573136
,14438518
4,11131586
4,0100740
3,0110329
930,0050208
47,0107209
354,6916362
3,0037514
,0382912
27,6752992
,0229405
37,0215960
158,12453442
782,1655444
9,0486640
149,2993848
,0158591
,7476524
12,3824412
,10384610
,3175266
380,12680684
3,0076361
3,0100639
931,13562418
932,0376136
3,0804452
3,0109361
,18184012
,6372694
69,1816608
933,0295254
,11056910
934,3387266
,0094238
19,1538403
338,0983193
3,0076059
,2369317
9,0239948
4,0083806
3,0119715
8,2140479
3,0257516
22,2965466
3,0036341
43,1877832
,4920216
130,4698584
935,0080861
7,0051423
7,0129723
58,0083550
,10011228
61,0062235
3,0128889
3,0049363
3,1636826
3,0107554
8,1469304
,12937604
589,0326977
7,4074180
154,0067454
936,0092532
,3949650
7,5325684
102,2832470
3,0040694
,12832916
3,0102059
19,8569578
158,3477480
3,0427392
937,1183665
21,0458352
8,14686544
58,0081793
22,0049103
158,4901120
54,1037705
,15788086
9,1087853
359,0112174
938,0246544
46,0080855
110,0091763
7,0203540
41,0091203
38,0086005
47,2358925
32,0273517
,2245195
662,3743042
7,0301199
4,4595186
137,0039190
3,4526136
45,0330664
3,0093777
205,0081831
,2080922
8,0303933
472,1130988
109,0110213
,0070544
,6096030
3,0112093
12,4729990
39,0097322
97,1234548
,7418578
7,6177452
73,0986263
3,0055100
295,0160644
54,0077369
939,2650978
106,12105364
4,1027718
,10247678
37,1007028
3,0076618
3,0118531
,1352369
56,1188996
149,0077594
135,3981112
137,1885300
4,0118750
940,0258068
,12793360
36,10333688
307,0472033
278,4348012
,8016084
3,0040852
,1672723
36,3704298
58,4273800
36,2461520
7,0039478
941,3038708
7,10939214
54,1091191
19,2326612
,8648696
12,0804550
61,0071141
77,4685762
19,0088885
,1150692
,13075730
3,0050077
,14584108
,11867602
,3398268
47,0060437
3,2322517
,6433844
,6270534
3,0104265
3,0147762
54,4633690
,11009596
330,0060390
942,1646959
36,1327194
,7534102
19,0762107
137,6159268
,2141773
,5248776
4,10944596
3,0107362
7,0047365
,10661710
3,7645122
3,0117506
,4266154
68,3297792
3,14590886
,0088379
167,1206885
,2856442
7,2692250
219,14549466
10,4594834
58,0096018
76,2477218
4,9606374
943,2072230
9,1031254
,2257436
4,0041487
4,0265666
,2387761
7,1661199
22,0120890
44,0365485
76,13362890
,6157148
68,0182996
,2973418
,3021360
12,0078350
32,0082559
,5889338
848,4088268
82,0373981
3,0068326
,16162114
,16743628
,0420076
19,0804516
,1509816
30,0096465
29,5468694
,3463426
,18360990
158,0862622
7,0064074
36,6966692
4,0075848
,2663632
,0371949
7,0100133
165,0114193
217,0349683
83,3361192
,12637874
,4938416
7,2040578
3,0814335
944,1111876
40,0053137
3,0078239
7,4575576
7,0057590
59,0099450
,7689906
7,1531901
,7836688
3,0119807
4,7813294
3,0039224
9,17321230
435,0166896
3,0442933
3,0181852
4,0104431
3,0489282
40,0105488
4,0218967
3,0120586
58,0093737
141,5662550
509,0086232
9,0822854
3,0266543
33,0419706
,0791071
4,1568343
503,0074853
7,4587366
,0847163
,2189714
495,0093855
520,1070742
148,11525644
10,0091445
3,0096769
3,0090568
8,13496236
,0083422
,11379988
33,10451312
,0108504
,10548804
,11125636
3,12830948
3,0036376
155,9625664
3,0112857
47,1829012
9,2380331
124,0110015
3,0065225
7,12262202
,0100281
134,10964992
531,3291150
3,2822672
7,6398184
,16103044
,10097484
3,2187884
,12449586
,0910852
7,0486583
544,10147580
121,18925334
3,0033891
3,0098105
238,3702652
,0802988
155,0164212
3,0139809
415,0465234
3,0033740
,6779038
3,0084695
22,2408566
3,0083869
7,2603596
3,0047127
64,0270560
163,2481498
,5815940
27,3567666
662,4935372
12,0133751
,12115616
7,0212579
845,17505676
,16275882
304,0099747
140,0303816
132,0428856
54,0486551
19,2316411
945,0078788
3,0092005
12,11284502
29,10726604
154,0396269
7,0051554
3,0337563
3,1291150
7,1250289
4,0082353
,14469194
,8429394
400,1821480
145,0035753
29,6751668
822,8750570
19,3173594
12,0758746
,3139072
3,0063671
97,2805574
,9133790
128,0092830
167,10539608
7,1751634
,8917170
946,4034452
3,4296026
13,9731360
32,2023587
54,2910814
187,0942385
130,2381941
8,9804272
,11322920
133,0117364
9,1650043
3,0103855
30,0044205
348,11455260
3,10016180
227,0125971
19,0089731
,4313972
3,0092585
3,0770521
,3322566
,0199214
92,0065163
68,5926494
519,0079118
46,0075909
64,0098725
9,0168987
22,0262396
,0061191
3,0054387
4,0838247
148,0081534
3,5759314
148,4807272
201,0811080
519,0476643
19,0086264
36,5913798
21,0856288
3,0052151
10,0109288
3,0084726
4,0165798
3,1453405
7,0118346
,16351432
10,0096380
,14494586
3,0334541
,12191056
,13050556
563,2191765
3,0052472
75,8769360
7,0425196
,1847521
,14127944
98,2567712
,4902736
36,6048922
,6163050
947,7312940
3,0086927
3,0357413
3,0092863
450,1179025
3,0131325
9,14502728
12,0076637
9,1878870
,12764606
948,2527336
3,1698647
,2510894
54,6418778
7,0104181
949,4642192
4,5164438
73,7851428
47,0238380
3,1772341
19,1624996
10,1977002
3,0068077
64,4052882
7,5083738
,14293560
4,0457433
4,0093995
,0102587
7,2177771
,7575118
6,0437857
39,10083174
12,0243017
19,13273728
7,0051452
7,1289406
3,1958043
,14278238
,3827540
3,0104449
4,0113845
,16433946
487,0276919
,4477292
609,0315642
3,1217239
,3832326
,13956452
3,4007502
159,0090264
43,0456145
19,0071408
7,0178737
,0142239
7,6834916
10,0088847
36,1179933
3,3488056
3,1716777
,2086830
170,0279231
950,0064888
109,0108327
288,2788556
,3706490
19,3286052
73,11681250
,7160176
58,0116707
951,5585272
34,10706602
,7086996
,0118692
3,0072750
7,0110428
952,0117688
,0255198
30,0106307
3,0039294
194,7296782
,5748392
,1283956
953,0072081
59,0332280
187,2823054
19,0366551
,18411490
71,1176252
4,5164214
,7965824
3,0087800
149,0102293
3,0395584
,8948436
,7060344
,14390970
,8678318
,7913934
8,0878804
,2296777
,1545301
4,0383028
9,2865120
,0262711
3,0087100
190,0113932
83,2402927
3,0056745
22,4424292
4,0119505
3,1674047
7,1760967
,13400756
3,1117523
485,1959490
,13904644
,0363934
81,2517658
,1795369
4,9814506
9,0364817
22,0078007
3,0111693
9,0079758
3,0926129
3,1772261
,0158983
,0111890
3,0170016
109,8763198
,2071475
,4972062
642,3758172
8,1391137
3,0037365
43,3488710
,9392442
194,1103153
3,0765476
97,4154916
9,12324366
83,8674464
3,10640346
3,0026983
9,1461312
234,0094669
831,1845838
22,0095107
10,0099785
109,1114677
43,0382019
88,0318374
88,0058725
69,0300015
,9334162
,7704920
22,0025862
6,3892172
,2321502
201,2316801
68,0412080
37,0822832
109,0070332
,0344864
,3334704
3,0340163
54,12121582
,15745348
122,10699362
9,0193019
64,2103267
3,0232500
68,0373283
,0083780
8,2205401
4,0110308
3,0483756
4,0100049
3,0160484
,17676734
,13912632
,4291714
3,4622818
214,0116136
3,0053125
,13722764
202,2660888
40,2784936
,1956407
60,9179974
83,16946188
3,0323572
,1159993
772,4016934
,0400837
10,6535880
,9000184
100,0100469
26,1084950
,16492678
,2315152
159,0080009
122,0397501
83,5884234
36,0428251
,13329488
227,1945044
194,0042189
7,1540400
10,13361448
9,2368553
3,15005606
109,0272020
,8509238
7,0043067
36,2758904
,6461664
47,2250912
,6246170
3,0096606
954,8865016
21,0060647
354,3140100
172,0061439
3,3725284
,11766720
58,2713642
3,0031448
73,1046163
,0094596
32,0065677
222,2005151
3,0426592
3,3560148
,14708510
955,4532826
,5478746
3,14824600
3,0475298
,14303882
956,6543986
957,10489128
33,0295701
958,0116231
22,1185420
959,0062861
22,0077766
30,0093692
215,0449086
,1210027
295,0249380
594,6829180
30,0080031
82,10488860
3,0084021
128,2353868
3,1425244
3,0250469
177,0405821
21,0105682
,0459425
,4191486
,4281724
3,4191580
960,3079380
3,0114594
4,0099026
,2739708
68,1231277
4,0250797
3,0077714
,13649036
3,1083456
,13186542
491,0089243
3,6197400
,13304948
8,0101545
,8199972
187,0327850
3,2825240
,12880436
68,0088117
,0187635
3,0046359
4,0097613
961,0336325
,0154587
43,0338556
7,0084509
,0454943
140,3305388
199,0118849
460,0221344
,12892300
43,0485947
,7682532
,5270848
4,2203939
7,0114279
7,1204507
4,1226232
,1506437
107,0079688
7,0066732
,16609250
,13758684
3,0046878
43,1424797
3,0101516
,1206546
4,0436460
158,6536562
3,0430634
,0356070
378,0056480
3,0072973
6,6953974
,1002992
7,0063067
16,0365675
88,0098097
58,2229499
,12915962
291,0076715
154,0092627
100,0093130
3,0093560
,0107952
962,0053768
380,1854236
7,6253522
,7690438
148,1646980
3,0035937
3,0310281
,6385680
168,0090750
3,0945571
,0803093
3,0036984
,11788956
,2164058
30,0049407
98,6857128
3,0110913
373,5288312
,0058836
22,0068457
242,6298000
61,0067992
,14417718
,14369952
3,0118689
101,0067355
68,4642044
3,2040560
,8597594
4,0056218
435,2704816
41,0082477
135,8178634
43,1029234
30,0065511
173,13720112
7,1869347
,10736726
3,0094744
4,0498399
3,0100212
822,1935302
3,0099703
3,0095687
,14950412
,2789238
,15250710
7,0080402
9,2463208
3,0041259
70,0050634
21,0043278
158,0071877
43,0445054
7,0056347
,3028018
12,0390384
,10515086
,0433664
,11559486
62,0093412
3,0051201
19,0896527
615,0071129
128,0326905
,7116248
73,0083598
,17080412
963,6485666
38,0084787
167,0381392
47,1821641
64,1343092
3,0255006
69,0816711
,9598554
820,1465487
7,0091374
,0323974
134,5970844
12,0268397
,8734462
3,3698558
3,0024894
285,0104014
,0851471
964,0453383
29,3501416
380,0057345
,7719784
110,0068448
22,0058230
27,0059095
,8033592
3,0109627
,3003738
,6903440
140,0989757
4,1600196
9,1104001
3,0024593
162,0101026
3,1621045
40,0386117
965,0116282
19,1129445
3,0307453
4,0112461
387,10360862
,7924262
26,0103268
7,0075164
,5338222
82,0068294
492,0383694
83,6684714
193,9285882
4,0091472
,4501242
,1121794
7,7428760
,14888860
,10287908
,11301946
97,11656220
22,0094890
,6241270
3,0337921
545,0080179
3,2179136
68,0118863
,0144059
,9643228
4,0439375
,8063826
51,5078330
3,0035238
,3399372
966,0299977
73,0838232
30,0286057
64,0087981
967,18766206
220,4935158
,1000777
569,0183523
,4329360
968,0383574
3,0105994
316,0844894
124,9691136
3,0026529
19,0380623
,0464037
,0050432
3,0042369
,0353346
,12631784
4,0077247
,14928712
3,0421729
187,0091818
9,0090848
3,0088757
387,3218580
9,0113303
58,7139936
7,7455076
41,0085859
54,0119141
21,10364034
,16116640
3,0101917
19,6259380
29,1314652
27,0330691
,5943392
,6827324
3,0085640
3,0162360
7,0100280
58,0047296
969,3089630
,6686450
8,0080889
7,0078492
,6945882
38,0103247
36,14592064
7,0059895
,6977240
970,0859163
971,0052415
,0050987
58,0114906
68,0105643
3,0113296
,4384088
,1601215
972,9624766
,1560653
151,0108053
535,4978420
3,4677426
4,5176580
973,0338512
22,1355631
4,2387559
,7025920
7,0078488
969,1673697
489,0341455
8,1907668
122,0367478
,11953100
341,10554898
,0108148
27,0102800
7,10203880
184,1506999
36,0472399
19,3776826
3,2547172
39,9765564
,0291490
3,2394063
21,4054004
,15295430
3,9169850
,0282120
,0108461
3,0084666
56,0109117
,9080630
47,1001520
168,0181288
,0329954
,12921446
8,2513074
158,1397280
21,10279362
37,1100089
,6468680
637,0088851
7,0127536
,6425830
352,0240913
438,1727516
30,0464154
30,0277296
7,6771444
83,0454792
,0122365
3,0089885
19,5224012
43,0940580
974,0294357
9,0324864
3,0031500
891,14002046
3,8354582
769,4382824
3,0974661
,14614892
7,0094580
3,3904278
36,0133985
41,12759778
8,0120317
,0377290
12,0118453
7,9663764
134,3231054
68,0075809
7,1024255
127,0443649
105,0061809
3,0113161
975,1454468
820,0101625
96,0070764
6,6461318
37,0477080
167,11382150
435,1436432
78,0091507
,15552142
,14316602
12,0787462
37,1328634
69,1727358
,14067406
,15173012
,10544464
,6664700
,12312004
4,0287635
976,0827782
165,10665342
28,1077258
73,12718300
7,1631891
4,3100274
423,1996310
977,0071762
,7162514
,2211910
3,5761986
,9900782
234,1546421
39,0120791
3,0091738
9,0120901
3,0109895
3,0077414
328,0048624
,11905462
978,13445076
,11954426
3,0077289
170,0335119
,2926068
,15009428
27,0078916
4,6107548
979,1714209
,18160718
4,0064036
,13028604
,0313255
931,0102555
115,0002130
,9892094
7,0054443
30,0089393
980,0076759
8,5580266
9,0115392
,13694540
378,0060177
3,5616294
4,0897347
,4589218
3,1701990
3,0086361
,5905376
58,0082951
122,1706593
,4712810
190,1209377
203,13406136
,12516712
215,0085183
4,2064968
3,8134742
4,2055765
981,0065955
3,9147456
3,0084171
,2942228
,5471574
,15821952
,4781660
3,0298744
,2132486
158,14024906
83,0118571
,2900624
3,0067929
,0171319
3,0117692
,15413054
100,0089385
3,0107910
,0475331
982,5813916
,3700456
7,1255919
332,0070660
30,0418763
,0154129
3,0405336
36,2059171
,11959452
122,1057500
983,1433562
68,0202677
,9741180
7,0017075
3,0375782
4,0062467
440,6338498
,12794338
492,0112701
3,0113135
,2261287
140,0415306
,0260191
7,6702122
19,0096061
3,0095379
,10920376
3,0120576
,3482378
8,1355644
846,2625030
7,0097499
357,9352780
,5274556
,14497732
,10127562
140,14506528
3,0104070
30,0120399
10,0101393
984,0303929
37,0134273
163,2573372
3,0101675
187,0109758
140,14954498
,7136968
41,7392014
,8060328
61,1083452
,12001534
62,0058461
222,1020055
,0076929
,11464730
465,1597522
,0480461
,13682668
27,0040522
7,0059125
140,0097236
,0102813
9,5463162
7,0149151
3,0077663
985,0051808
73,2404463
19,1950235
,1667889
4,0084917
7,3064298
53,1590089
3,0109456
73,13029044
4,0058548
33,0089308
3,0052549
177,0076294
222,0330634
188,0101985
19,0078644
4,0362269
3,0381971
7,0069316
73,10245072
,9619824
295,10801324
77,6494418
6,0460925
36,0389860
73,3315344
7,0352520
,5766946
9,0473553
986,0082186
,0092402
222,3829170
